market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in LA** be 73-74° on Jul 7, 2025?",Los Angeles,2025-07-07,between,73,74,,36.00,68.00,2025-07-06 21:01:32,72,62,NO
"Will the **high temp in LA** be 75-76° on Jul 7, 2025?",Los Angeles,2025-07-07,between,75,76,,6.00,97.00,2025-07-06 21:01:32,72,62,NO
"Will the **high temp in Miami** be <85° on Jul 7, 2025?",Miami,2025-07-07,less,,85,,5.00,99.00,2025-07-06 21:01:34,92,76,NO
"Will the **high temp in Miami** be >92° on Jul 7, 2025?",Miami,2025-07-07,greater,,92,,7.00,96.00,2025-07-06 21:01:34,92,76,NO
"Will the **high temp in Miami** be 85-86° on Jul 7, 2025?",Miami,2025-07-07,between,85,86,,5.00,99.00,2025-07-06 21:01:34,92,76,NO
"Will the **high temp in Miami** be 87-88° on Jul 7, 2025?",Miami,2025-07-07,between,87,88,,12.00,92.00,2025-07-06 21:01:34,92,76,NO
"Will the **high temp in Miami** be 89-90° on Jul 7, 2025?",Miami,2025-07-07,between,89,90,,47.00,59.00,2025-07-06 21:01:34,92,76,NO
"Will the **high temp in Miami** be 91-92° on Jul 7, 2025?",Miami,2025-07-07,between,91,92,,50.00,59.00,2025-07-06 21:01:34,92,76,YES
"Will the **high temp in NYC** be <83° on Jul 7, 2025?",New York,2025-07-07,less,,83,,47.00,59.00,2025-07-06 21:01:33,87,76,NO
"Will the **high temp in NYC** be >90° on Jul 7, 2025?",New York,2025-07-07,greater,,90,,1.00,100.00,2025-07-06 21:01:33,87,76,NO
"Will the **high temp in NYC** be 83-84° on Jul 7, 2025?",New York,2025-07-07,between,83,84,,37.00,65.00,2025-07-06 21:01:33,87,76,NO
"Will the **high temp in NYC** be 85-86° on Jul 7, 2025?",New York,2025-07-07,between,85,86,,21.00,84.00,2025-07-06 21:01:33,87,76,NO
"Will the **high temp in NYC** be 87-88° on Jul 7, 2025?",New York,2025-07-07,between,87,88,,4.00,97.00,2025-07-06 21:01:33,87,76,YES
"Will the **high temp in NYC** be 89-90° on Jul 7, 2025?",New York,2025-07-07,between,89,90,,3.00,99.00,2025-07-06 21:01:33,87,76,NO
"Will the **high temp in Philadelphia** be <84° on Jul 7, 2025?",Philadelphia,2025-07-07,less,,84,,18.00,87.00,2025-07-06 21:01:34,91,76,NO
"Will the **high temp in Philadelphia** be >91° on Jul 7, 2025?",Philadelphia,2025-07-07,greater,,91,,4.00,99.00,2025-07-06 21:01:34,91,76,NO
"Will the **high temp in Philadelphia** be 84-85° on Jul 7, 2025?",Philadelphia,2025-07-07,between,84,85,,29.00,74.00,2025-07-06 21:01:34,91,76,NO
"Will the **high temp in Philadelphia** be 86-87° on Jul 7, 2025?",Philadelphia,2025-07-07,between,86,87,,36.00,68.00,2025-07-06 21:01:34,91,76,NO
"Will the **high temp in Philadelphia** be 88-89° on Jul 7, 2025?",Philadelphia,2025-07-07,between,88,89,,18.00,85.00,2025-07-06 21:01:34,91,76,NO
"Will the **high temp in Philadelphia** be 90-91° on Jul 7, 2025?",Philadelphia,2025-07-07,between,90,91,,8.00,96.00,2025-07-06 21:01:34,91,76,YES
"Will the **high temp in Austin** be <87° on Jul 6, 2025?",Austin,2025-07-06,less,,87,,14.00,87.00,2025-07-05 21:01:17,91,72,NO
"Will the **high temp in Austin** be >94° on Jul 6, 2025?",Austin,2025-07-06,greater,,94,,5.00,99.00,2025-07-05 21:01:17,91,72,NO
"Will the **high temp in Austin** be 87-88° on Jul 6, 2025?",Austin,2025-07-06,between,87,88,,25.00,78.00,2025-07-05 21:01:17,91,72,NO
"Will the **high temp in Austin** be 89-90° on Jul 6, 2025?",Austin,2025-07-06,between,89,90,,33.00,72.00,2025-07-05 21:01:17,91,72,NO
"Will the **high temp in Austin** be 91-92° on Jul 6, 2025?",Austin,2025-07-06,between,91,92,,23.00,79.00,2025-07-05 21:01:17,91,72,YES
"Will the **high temp in Austin** be 93-94° on Jul 6, 2025?",Austin,2025-07-06,between,93,94,,10.00,94.00,2025-07-05 21:01:17,91,72,NO
"Will the high temp in Chicago be <84° on Jul 6, 2025?",Chicago,2025-07-06,less,,84,,27.00,79.00,2025-07-05 21:01:18,91,70,NO
"Will the high temp in Chicago be >91° on Jul 6, 2025?",Chicago,2025-07-06,greater,,91,,5.00,99.00,2025-07-05 21:01:18,91,70,NO
"Will the high temp in Chicago be 84-85° on Jul 6, 2025?",Chicago,2025-07-06,between,84,85,,39.00,66.00,2025-07-05 21:01:18,91,70,NO
"Will the high temp in Chicago be 86-87° on Jul 6, 2025?",Chicago,2025-07-06,between,86,87,,29.00,76.00,2025-07-05 21:01:18,91,70,NO
"Will the high temp in Chicago be 88-89° on Jul 6, 2025?",Chicago,2025-07-06,between,88,89,,14.00,91.00,2025-07-05 21:01:18,91,70,NO
"Will the high temp in Chicago be 90-91° on Jul 6, 2025?",Chicago,2025-07-06,between,90,91,,6.00,95.00,2025-07-05 21:01:18,91,70,YES
"Will the **high temp in Denver** be <86° on Jul 6, 2025?",Denver,2025-07-06,less,,86,,1.00,100.00,2025-07-05 21:01:15,91,59,NO
"Will the **high temp in Denver** be >93° on Jul 6, 2025?",Denver,2025-07-06,greater,,93,,17.00,87.00,2025-07-05 21:01:15,91,59,NO
"Will the **high temp in Denver** be 86-87° on Jul 6, 2025?",Denver,2025-07-06,between,86,87,,4.00,98.00,2025-07-05 21:01:15,91,59,NO
"Will the **high temp in Denver** be 88-89° on Jul 6, 2025?",Denver,2025-07-06,between,88,89,,22.00,80.00,2025-07-05 21:01:15,91,59,NO
"Will the **high temp in Denver** be 90-91° on Jul 6, 2025?",Denver,2025-07-06,between,90,91,,42.00,62.00,2025-07-05 21:01:15,91,59,YES
"Will the **high temp in Denver** be 92-93° on Jul 6, 2025?",Denver,2025-07-06,between,92,93,,27.00,75.00,2025-07-05 21:01:15,91,59,NO
"Will the **high temp in LA** be <70° on Jul 6, 2025?",Los Angeles,2025-07-06,less,,70,,5.00,99.00,2025-07-05 21:01:16,71,61,NO
"Will the **high temp in LA** be >77° on Jul 6, 2025?",Los Angeles,2025-07-06,greater,,77,,3.00,98.00,2025-07-05 21:01:16,71,61,NO
"Will the **high temp in LA** be 70-71° on Jul 6, 2025?",Los Angeles,2025-07-06,between,70,71,,14.00,89.00,2025-07-05 21:01:16,71,61,YES
"Will the **high temp in LA** be 72-73° on Jul 6, 2025?",Los Angeles,2025-07-06,between,72,73,,49.00,52.00,2025-07-05 21:01:16,71,61,NO
"Will the **high temp in LA** be 74-75° on Jul 6, 2025?",Los Angeles,2025-07-06,between,74,75,,40.00,64.00,2025-07-05 21:01:16,71,61,NO
"Will the **high temp in LA** be 76-77° on Jul 6, 2025?",Los Angeles,2025-07-06,between,76,77,,7.00,97.00,2025-07-05 21:01:16,71,61,NO
"Will the **high temp in Miami** be <86° on Jul 6, 2025?",Miami,2025-07-06,less,,86,,2.00,99.00,2025-07-05 21:01:17,88,75,NO
"Will the **high temp in Miami** be >93° on Jul 6, 2025?",Miami,2025-07-06,greater,,93,,4.00,99.00,2025-07-05 21:01:17,88,75,NO
"Will the **high temp in Miami** be 86-87° on Jul 6, 2025?",Miami,2025-07-06,between,86,87,,4.00,99.00,2025-07-05 21:01:17,88,75,NO
"Will the **high temp in Miami** be 88-89° on Jul 6, 2025?",Miami,2025-07-06,between,88,89,,23.00,78.00,2025-07-05 21:01:17,88,75,YES
"Will the **high temp in Miami** be 90-91° on Jul 6, 2025?",Miami,2025-07-06,between,90,91,,56.00,49.00,2025-07-05 21:01:17,88,75,NO
"Will the **high temp in Miami** be 92-93° on Jul 6, 2025?",Miami,2025-07-06,between,92,93,,24.00,80.00,2025-07-05 21:01:17,88,75,NO
"Will the **high temp in NYC** be <86° on Jul 6, 2025?",New York,2025-07-06,less,,86,,4.00,98.00,2025-07-05 21:01:16,87,72,NO
"Will the **high temp in NYC** be >93° on Jul 6, 2025?",New York,2025-07-06,greater,,93,,4.00,99.00,2025-07-05 21:01:16,87,72,NO
"Will the **high temp in NYC** be 86-87° on Jul 6, 2025?",New York,2025-07-06,between,86,87,,21.00,80.00,2025-07-05 21:01:16,87,72,YES
"Will the **high temp in NYC** be 88-89° on Jul 6, 2025?",New York,2025-07-06,between,88,89,,52.00,50.00,2025-07-05 21:01:16,87,72,NO
"Will the **high temp in NYC** be 90-91° on Jul 6, 2025?",New York,2025-07-06,between,90,91,,20.00,81.00,2025-07-05 21:01:16,87,72,NO
"Will the **high temp in NYC** be 92-93° on Jul 6, 2025?",New York,2025-07-06,between,92,93,,9.00,93.00,2025-07-05 21:01:16,87,72,NO
"Will the **high temp in Philadelphia** be <88° on Jul 6, 2025?",Philadelphia,2025-07-06,less,,88,,10.00,95.00,2025-07-05 21:01:18,90,71,NO
"Will the **high temp in Philadelphia** be >95° on Jul 6, 2025?",Philadelphia,2025-07-06,greater,,95,,1.00,100.00,2025-07-05 21:01:18,90,71,NO
"Will the **high temp in Philadelphia** be 88-89° on Jul 6, 2025?",Philadelphia,2025-07-06,between,88,89,,30.00,75.00,2025-07-05 21:01:18,90,71,NO
"Will the **high temp in Philadelphia** be 90-91° on Jul 6, 2025?",Philadelphia,2025-07-06,between,90,91,,43.00,63.00,2025-07-05 21:01:18,90,71,YES
"Will the **high temp in Philadelphia** be 92-93° on Jul 6, 2025?",Philadelphia,2025-07-06,between,92,93,,21.00,84.00,2025-07-05 21:01:18,90,71,NO
"Will the **high temp in Philadelphia** be 94-95° on Jul 6, 2025?",Philadelphia,2025-07-06,between,94,95,,9.00,97.00,2025-07-05 21:01:18,90,71,NO
"Will the **high temp in Austin** be <87° on Jul 5, 2025?",Austin,2025-07-05,less,,87,,95.00,6.00,2025-07-04 21:01:49,83,74,NO
"Will the **high temp in Austin** be >94° on Jul 5, 2025?",Austin,2025-07-05,greater,,94,,2.00,99.00,2025-07-04 21:01:49,83,74,NO
"Will the **high temp in Austin** be 87-88° on Jul 5, 2025?",Austin,2025-07-05,between,87,88,,5.00,96.00,2025-07-04 21:01:49,83,74,NO
"Will the **high temp in Austin** be 89-90° on Jul 5, 2025?",Austin,2025-07-05,between,89,90,,5.00,99.00,2025-07-04 21:01:49,83,74,NO
"Will the **high temp in Austin** be 91-92° on Jul 5, 2025?",Austin,2025-07-05,between,91,92,,2.00,100.00,2025-07-04 21:01:49,83,74,NO
"Will the **high temp in Austin** be 93-94° on Jul 5, 2025?",Austin,2025-07-05,between,93,94,,2.00,100.00,2025-07-04 21:01:49,83,74,NO
"Will the high temp in Chicago be <91° on Jul 5, 2025?",Chicago,2025-07-05,less,,91,,8.00,98.00,2025-07-04 21:01:51,94,76,NO
"Will the high temp in Chicago be >98° on Jul 5, 2025?",Chicago,2025-07-05,greater,,98,,5.00,98.00,2025-07-04 21:01:51,94,76,NO
"Will the high temp in Chicago be 91-92° on Jul 5, 2025?",Chicago,2025-07-05,between,91,92,,15.00,89.00,2025-07-04 21:01:51,94,76,NO
"Will the high temp in Chicago be 93-94° on Jul 5, 2025?",Chicago,2025-07-05,between,93,94,,31.00,74.00,2025-07-04 21:01:51,94,76,YES
"Will the high temp in Chicago be 95-96° on Jul 5, 2025?",Chicago,2025-07-05,between,95,96,,35.00,67.00,2025-07-04 21:01:51,94,76,NO
"Will the high temp in Chicago be 97-98° on Jul 5, 2025?",Chicago,2025-07-05,between,97,98,,18.00,84.00,2025-07-04 21:01:51,94,76,NO
"Will the **high temp in Denver** be <86° on Jul 5, 2025?",Denver,2025-07-05,less,,86,,3.00,99.00,2025-07-04 21:01:48,92,60,NO
"Will the **high temp in Denver** be >93° on Jul 5, 2025?",Denver,2025-07-05,greater,,93,,3.00,98.00,2025-07-04 21:01:48,92,60,NO
"Will the **high temp in Denver** be 86-87° on Jul 5, 2025?",Denver,2025-07-05,between,86,87,,10.00,93.00,2025-07-04 21:01:48,92,60,NO
"Will the **high temp in Denver** be 88-89° on Jul 5, 2025?",Denver,2025-07-05,between,88,89,,28.00,76.00,2025-07-04 21:01:48,92,60,NO
"Will the **high temp in Denver** be 90-91° on Jul 5, 2025?",Denver,2025-07-05,between,90,91,,41.00,65.00,2025-07-04 21:01:48,92,60,NO
"Will the **high temp in Denver** be 92-93° on Jul 5, 2025?",Denver,2025-07-05,between,92,93,,29.00,77.00,2025-07-04 21:01:48,92,60,YES
"Will the **high temp in LA** be <72° on Jul 5, 2025?",Los Angeles,2025-07-05,less,,72,,4.00,99.00,2025-07-04 21:01:48,73,63,NO
"Will the **high temp in LA** be >79° on Jul 5, 2025?",Los Angeles,2025-07-05,greater,,79,,3.00,100.00,2025-07-04 21:01:48,73,63,NO
"Will the **high temp in LA** be 72-73° on Jul 5, 2025?",Los Angeles,2025-07-05,between,72,73,,33.00,73.00,2025-07-04 21:01:48,73,63,YES
"Will the **high temp in LA** be 74-75° on Jul 5, 2025?",Los Angeles,2025-07-05,between,74,75,,49.00,57.00,2025-07-04 21:01:48,73,63,NO
"Will the **high temp in LA** be 76-77° on Jul 5, 2025?",Los Angeles,2025-07-05,between,76,77,,21.00,85.00,2025-07-04 21:01:48,73,63,NO
"Will the **high temp in LA** be 78-79° on Jul 5, 2025?",Los Angeles,2025-07-05,between,78,79,,10.00,92.00,2025-07-04 21:01:48,73,63,NO
"Will the **high temp in Miami** be <85° on Jul 5, 2025?",Miami,2025-07-05,less,,85,,4.00,99.00,2025-07-04 21:01:50,89,76,NO
"Will the **high temp in Miami** be >92° on Jul 5, 2025?",Miami,2025-07-05,greater,,92,,5.00,99.00,2025-07-04 21:01:50,89,76,NO
"Will the **high temp in Miami** be 85-86° on Jul 5, 2025?",Miami,2025-07-05,between,85,86,,14.00,90.00,2025-07-04 21:01:50,89,76,NO
"Will the **high temp in Miami** be 87-88° on Jul 5, 2025?",Miami,2025-07-05,between,87,88,,48.00,57.00,2025-07-04 21:01:50,89,76,NO
"Will the **high temp in Miami** be 89-90° on Jul 5, 2025?",Miami,2025-07-05,between,89,90,,36.00,69.00,2025-07-04 21:01:50,89,76,YES
"Will the **high temp in Miami** be 91-92° on Jul 5, 2025?",Miami,2025-07-05,between,91,92,,11.00,90.00,2025-07-04 21:01:50,89,76,NO
"Will the **high temp in NYC** be <82° on Jul 5, 2025?",New York,2025-07-05,less,,82,,3.00,99.00,2025-07-04 21:01:49,84,68,NO
"Will the **high temp in NYC** be >89° on Jul 5, 2025?",New York,2025-07-05,greater,,89,,4.00,99.00,2025-07-04 21:01:49,84,68,NO
"Will the **high temp in NYC** be 82-83° on Jul 5, 2025?",New York,2025-07-05,between,82,83,,15.00,86.00,2025-07-04 21:01:49,84,68,NO
"Will the **high temp in NYC** be 84-85° on Jul 5, 2025?",New York,2025-07-05,between,84,85,,52.00,50.00,2025-07-04 21:01:49,84,68,YES
"Will the **high temp in NYC** be 86-87° on Jul 5, 2025?",New York,2025-07-05,between,86,87,,30.00,74.00,2025-07-04 21:01:49,84,68,NO
"Will the **high temp in NYC** be 88-89° on Jul 5, 2025?",New York,2025-07-05,between,88,89,,9.00,96.00,2025-07-04 21:01:49,84,68,NO
"Will the **high temp in Philadelphia** be <85° on Jul 5, 2025?",Philadelphia,2025-07-05,less,,85,,6.00,99.00,2025-07-04 21:01:50,88,66,NO
"Will the **high temp in Philadelphia** be >92° on Jul 5, 2025?",Philadelphia,2025-07-05,greater,,92,,5.00,99.00,2025-07-04 21:01:50,88,66,NO
"Will the **high temp in Philadelphia** be 85-86° on Jul 5, 2025?",Philadelphia,2025-07-05,between,85,86,,19.00,87.00,2025-07-04 21:01:50,88,66,NO
"Will the **high temp in Philadelphia** be 87-88° on Jul 5, 2025?",Philadelphia,2025-07-05,between,87,88,,41.00,65.00,2025-07-04 21:01:50,88,66,YES
"Will the **high temp in Philadelphia** be 89-90° on Jul 5, 2025?",Philadelphia,2025-07-05,between,89,90,,34.00,72.00,2025-07-04 21:01:50,88,66,NO
"Will the **high temp in Philadelphia** be 91-92° on Jul 5, 2025?",Philadelphia,2025-07-05,between,91,92,,14.00,92.00,2025-07-04 21:01:50,88,66,NO
"Will the **high temp in Austin** be <88° on Jul 4, 2025?",Austin,2025-07-04,less,,88,,67.00,49.00,2025-07-03 21:01:18,84,77,NO
"Will the **high temp in Austin** be >95° on Jul 4, 2025?",Austin,2025-07-04,greater,,95,,1.00,100.00,2025-07-03 21:01:18,84,77,NO
"Will the **high temp in Austin** be 88-89° on Jul 4, 2025?",Austin,2025-07-04,between,88,89,,34.00,80.00,2025-07-03 21:01:18,84,77,NO
"Will the **high temp in Austin** be 90-91° on Jul 4, 2025?",Austin,2025-07-04,between,90,91,,13.00,93.00,2025-07-03 21:01:18,84,77,NO
"Will the **high temp in Austin** be 92-93° on Jul 4, 2025?",Austin,2025-07-04,between,92,93,,21.00,98.00,2025-07-03 21:01:18,84,77,NO
"Will the **high temp in Austin** be 94-95° on Jul 4, 2025?",Austin,2025-07-04,between,94,95,,12.00,100.00,2025-07-03 21:01:18,84,77,NO
"Will the high temp in Chicago be <92° on Jul 4, 2025?",Chicago,2025-07-04,less,,92,,11.00,91.00,2025-07-03 21:01:20,92,74,NO
"Will the high temp in Chicago be >99° on Jul 4, 2025?",Chicago,2025-07-04,greater,,99,,1.00,100.00,2025-07-03 21:01:20,92,74,NO
"Will the high temp in Chicago be 92-93° on Jul 4, 2025?",Chicago,2025-07-04,between,92,93,,28.00,78.00,2025-07-03 21:01:20,92,74,YES
"Will the high temp in Chicago be 94-95° on Jul 4, 2025?",Chicago,2025-07-04,between,94,95,,50.00,56.00,2025-07-03 21:01:20,92,74,NO
"Will the high temp in Chicago be 96-97° on Jul 4, 2025?",Chicago,2025-07-04,between,96,97,,20.00,87.00,2025-07-03 21:01:20,92,74,NO
"Will the high temp in Chicago be 98-99° on Jul 4, 2025?",Chicago,2025-07-04,between,98,99,,7.00,98.00,2025-07-03 21:01:20,92,74,NO
"Will the **high temp in Denver** be <84° on Jul 4, 2025?",Denver,2025-07-04,less,,84,,6.00,99.00,2025-07-03 21:01:17,87,65,NO
"Will the **high temp in Denver** be >91° on Jul 4, 2025?",Denver,2025-07-04,greater,,91,,3.00,99.00,2025-07-03 21:01:17,87,65,NO
"Will the **high temp in Denver** be 84-85° on Jul 4, 2025?",Denver,2025-07-04,between,84,85,,20.00,84.00,2025-07-03 21:01:17,87,65,NO
"Will the **high temp in Denver** be 86-87° on Jul 4, 2025?",Denver,2025-07-04,between,86,87,,37.00,67.00,2025-07-03 21:01:17,87,65,YES
"Will the **high temp in Denver** be 88-89° on Jul 4, 2025?",Denver,2025-07-04,between,88,89,,42.00,64.00,2025-07-03 21:01:17,87,65,NO
"Will the **high temp in Denver** be 90-91° on Jul 4, 2025?",Denver,2025-07-04,between,90,91,,8.00,96.00,2025-07-03 21:01:17,87,65,NO
"Will the **high temp in LA** be <69° on Jul 4, 2025?",Los Angeles,2025-07-04,less,,69,,1.00,100.00,2025-07-03 21:01:17,74,62,NO
"Will the **high temp in LA** be >76° on Jul 4, 2025?",Los Angeles,2025-07-04,greater,,76,,4.00,100.00,2025-07-03 21:01:17,74,62,NO
"Will the **high temp in LA** be 69-70° on Jul 4, 2025?",Los Angeles,2025-07-04,between,69,70,,3.00,99.00,2025-07-03 21:01:17,74,62,NO
"Will the **high temp in LA** be 71-72° on Jul 4, 2025?",Los Angeles,2025-07-04,between,71,72,,21.00,80.00,2025-07-03 21:01:17,74,62,NO
"Will the **high temp in LA** be 73-74° on Jul 4, 2025?",Los Angeles,2025-07-04,between,73,74,,54.00,52.00,2025-07-03 21:01:17,74,62,YES
"Will the **high temp in LA** be 75-76° on Jul 4, 2025?",Los Angeles,2025-07-04,between,75,76,,34.00,72.00,2025-07-03 21:01:17,74,62,NO
"Will the **high temp in Miami** be <83° on Jul 4, 2025?",Miami,2025-07-04,less,,83,,1.00,100.00,2025-07-03 21:01:19,86,74,NO
"Will the **high temp in Miami** be >90° on Jul 4, 2025?",Miami,2025-07-04,greater,,90,,5.00,98.00,2025-07-03 21:01:19,86,74,NO
"Will the **high temp in Miami** be 83-84° on Jul 4, 2025?",Miami,2025-07-04,between,83,84,,6.00,100.00,2025-07-03 21:01:19,86,74,NO
"Will the **high temp in Miami** be 85-86° on Jul 4, 2025?",Miami,2025-07-04,between,85,86,,20.00,81.00,2025-07-03 21:01:19,86,74,YES
"Will the **high temp in Miami** be 87-88° on Jul 4, 2025?",Miami,2025-07-04,between,87,88,,51.00,52.00,2025-07-03 21:01:19,86,74,NO
"Will the **high temp in Miami** be 89-90° on Jul 4, 2025?",Miami,2025-07-04,between,89,90,,28.00,78.00,2025-07-03 21:01:19,86,74,NO
"Will the **high temp in NYC** be <82° on Jul 4, 2025?",New York,2025-07-04,less,,82,,13.00,88.00,2025-07-03 21:01:18,83,67,NO
"Will the **high temp in NYC** be >89° on Jul 4, 2025?",New York,2025-07-04,greater,,89,,5.00,100.00,2025-07-03 21:01:18,83,67,NO
"Will the **high temp in NYC** be 82-83° on Jul 4, 2025?",New York,2025-07-04,between,82,83,,39.00,66.00,2025-07-03 21:01:18,83,67,YES
"Will the **high temp in NYC** be 84-85° on Jul 4, 2025?",New York,2025-07-04,between,84,85,,45.00,60.00,2025-07-03 21:01:18,83,67,NO
"Will the **high temp in NYC** be 86-87° on Jul 4, 2025?",New York,2025-07-04,between,86,87,,14.00,91.00,2025-07-03 21:01:18,83,67,NO
"Will the **high temp in NYC** be 88-89° on Jul 4, 2025?",New York,2025-07-04,between,88,89,,4.00,100.00,2025-07-03 21:01:18,83,67,NO
"Will the **high temp in Philadelphia** be <83° on Jul 4, 2025?",Philadelphia,2025-07-04,less,,83,,5.00,98.00,2025-07-03 21:01:19,89,68,NO
"Will the **high temp in Philadelphia** be >90° on Jul 4, 2025?",Philadelphia,2025-07-04,greater,,90,,1.00,100.00,2025-07-03 21:01:19,89,68,NO
"Will the **high temp in Philadelphia** be 83-84° on Jul 4, 2025?",Philadelphia,2025-07-04,between,83,84,,22.00,83.00,2025-07-03 21:01:19,89,68,NO
"Will the **high temp in Philadelphia** be 85-86° on Jul 4, 2025?",Philadelphia,2025-07-04,between,85,86,,38.00,63.00,2025-07-03 21:01:19,89,68,NO
"Will the **high temp in Philadelphia** be 87-88° on Jul 4, 2025?",Philadelphia,2025-07-04,between,87,88,,34.00,71.00,2025-07-03 21:01:19,89,68,NO
"Will the **high temp in Philadelphia** be 89-90° on Jul 4, 2025?",Philadelphia,2025-07-04,between,89,90,,9.00,95.00,2025-07-03 21:01:19,89,68,YES
"Will the **high temp in Austin** be <87° on Jul 3, 2025?",Austin,2025-07-03,less,,87,,27.00,80.00,2025-07-02 21:01:41,87,77,NO
"Will the **high temp in Austin** be >94° on Jul 3, 2025?",Austin,2025-07-03,greater,,94,,1.00,100.00,2025-07-02 21:01:41,87,77,NO
"Will the **high temp in Austin** be 87-88° on Jul 3, 2025?",Austin,2025-07-03,between,87,88,,30.00,71.00,2025-07-02 21:01:41,87,77,YES
"Will the **high temp in Austin** be 89-90° on Jul 3, 2025?",Austin,2025-07-03,between,89,90,,36.00,68.00,2025-07-02 21:01:41,87,77,NO
"Will the **high temp in Austin** be 91-92° on Jul 3, 2025?",Austin,2025-07-03,between,91,92,,15.00,86.00,2025-07-02 21:01:41,87,77,NO
"Will the **high temp in Austin** be 93-94° on Jul 3, 2025?",Austin,2025-07-03,between,93,94,,5.00,97.00,2025-07-02 21:01:41,87,77,NO
"Will the high temp in Chicago be <89° on Jul 3, 2025?",Chicago,2025-07-03,less,,89,,5.00,98.00,2025-07-02 21:01:43,95,72,NO
"Will the high temp in Chicago be >96° on Jul 3, 2025?",Chicago,2025-07-03,greater,,96,,1.00,100.00,2025-07-02 21:01:43,95,72,NO
"Will the high temp in Chicago be 89-90° on Jul 3, 2025?",Chicago,2025-07-03,between,89,90,,25.00,81.00,2025-07-02 21:01:43,95,72,NO
"Will the high temp in Chicago be 91-92° on Jul 3, 2025?",Chicago,2025-07-03,between,91,92,,48.00,56.00,2025-07-02 21:01:43,95,72,NO
"Will the high temp in Chicago be 93-94° on Jul 3, 2025?",Chicago,2025-07-03,between,93,94,,24.00,80.00,2025-07-02 21:01:43,95,72,NO
"Will the high temp in Chicago be 95-96° on Jul 3, 2025?",Chicago,2025-07-03,between,95,96,,10.00,96.00,2025-07-02 21:01:43,95,72,YES
"Will the **high temp in Denver** be <86° on Jul 3, 2025?",Denver,2025-07-03,less,,86,,1.00,100.00,2025-07-02 21:01:40,93,57,NO
"Will the **high temp in Denver** be >93° on Jul 3, 2025?",Denver,2025-07-03,greater,,93,,32.00,75.00,2025-07-02 21:01:40,93,57,NO
"Will the **high temp in Denver** be 86-87° on Jul 3, 2025?",Denver,2025-07-03,between,86,87,,1.00,100.00,2025-07-02 21:01:40,93,57,NO
"Will the **high temp in Denver** be 88-89° on Jul 3, 2025?",Denver,2025-07-03,between,88,89,,3.00,100.00,2025-07-02 21:01:40,93,57,NO
"Will the **high temp in Denver** be 90-91° on Jul 3, 2025?",Denver,2025-07-03,between,90,91,,30.00,74.00,2025-07-02 21:01:40,93,57,NO
"Will the **high temp in Denver** be 92-93° on Jul 3, 2025?",Denver,2025-07-03,between,92,93,,48.00,58.00,2025-07-02 21:01:40,93,57,YES
"Will the **high temp in LA** be <67° on Jul 3, 2025?",Los Angeles,2025-07-03,less,,67,,1.00,100.00,2025-07-02 21:01:40,73,63,NO
"Will the **high temp in LA** be >74° on Jul 3, 2025?",Los Angeles,2025-07-03,greater,,74,,4.00,99.00,2025-07-02 21:01:40,73,63,NO
"Will the **high temp in LA** be 67-68° on Jul 3, 2025?",Los Angeles,2025-07-03,between,67,68,,4.00,99.00,2025-07-02 21:01:40,73,63,NO
"Will the **high temp in LA** be 69-70° on Jul 3, 2025?",Los Angeles,2025-07-03,between,69,70,,33.00,68.00,2025-07-02 21:01:40,73,63,NO
"Will the **high temp in LA** be 71-72° on Jul 3, 2025?",Los Angeles,2025-07-03,between,71,72,,56.00,49.00,2025-07-02 21:01:40,73,63,NO
"Will the **high temp in LA** be 73-74° on Jul 3, 2025?",Los Angeles,2025-07-03,between,73,74,,18.00,87.00,2025-07-02 21:01:40,73,63,YES
"Will the **high temp in Miami** be <85° on Jul 3, 2025?",Miami,2025-07-03,less,,85,,3.00,98.00,2025-07-02 21:01:42,87,75,NO
"Will the **high temp in Miami** be >92° on Jul 3, 2025?",Miami,2025-07-03,greater,,92,,1.00,100.00,2025-07-02 21:01:42,87,75,NO
"Will the **high temp in Miami** be 85-86° on Jul 3, 2025?",Miami,2025-07-03,between,85,86,,9.00,92.00,2025-07-02 21:01:42,87,75,NO
"Will the **high temp in Miami** be 87-88° on Jul 3, 2025?",Miami,2025-07-03,between,87,88,,46.00,58.00,2025-07-02 21:01:42,87,75,YES
"Will the **high temp in Miami** be 89-90° on Jul 3, 2025?",Miami,2025-07-03,between,89,90,,40.00,64.00,2025-07-02 21:01:42,87,75,NO
"Will the **high temp in Miami** be 91-92° on Jul 3, 2025?",Miami,2025-07-03,between,91,92,,10.00,91.00,2025-07-02 21:01:42,87,75,NO
"Will the **high temp in NYC** be <85° on Jul 3, 2025?",New York,2025-07-03,less,,85,,3.00,99.00,2025-07-02 21:01:41,88,72,NO
"Will the **high temp in NYC** be >92° on Jul 3, 2025?",New York,2025-07-03,greater,,92,,3.00,99.00,2025-07-02 21:01:41,88,72,NO
"Will the **high temp in NYC** be 85-86° on Jul 3, 2025?",New York,2025-07-03,between,85,86,,13.00,88.00,2025-07-02 21:01:41,88,72,NO
"Will the **high temp in NYC** be 87-88° on Jul 3, 2025?",New York,2025-07-03,between,87,88,,40.00,65.00,2025-07-02 21:01:41,88,72,YES
